Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),312
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,559781.54
Extraction Timestamp,20250727_223654
Monthly Income,"12,000.00"
Total Investment Amount,"1,960,585.38"
Total Investment Final Value,"5,376,363.64"
Total Investment Profit After Tax,"1,851,194.88"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"7,122.75"
Weighted Cost (should be ~0),0.14
Weighted Investment Profit,"783,414.76"
Weighted Calculation Converged,Yes
