Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),168
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,235933.05
Extraction Timestamp,20250727_160250
Monthly Income,"12,000.00"
Total Investment Amount,"438,031.72"
Total Investment Final Value,"795,360.38"
Total Investment Profit After Tax,"177,269.83"
Effective Annual Return After Tax,3.78%
Weighted Monthly Payment (30 years),"8,402.52"
Weighted Cost (should be ~0),-0.69
Weighted Investment Profit,"577,967.60"
Weighted Calculation Converged,Yes
