Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),336
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,974687.11
Extraction Timestamp,20250727_181135
Monthly Income,"12,000.00"
Total Investment Amount,"1,813,945.32"
Total Investment Final Value,"5,115,762.59"
Total Investment Profit After Tax,"1,806,717.07"
Effective Annual Return After Tax,3.31%
Weighted Monthly Payment (30 years),"9,091.95"
Weighted Cost (should be ~0),0.98
Weighted Investment Profit,"1,218,055.66"
Weighted Calculation Converged,Yes
