Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),264
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,392264.15
Extraction Timestamp,20250727_184038
Monthly Income,"12,000.00"
Total Investment Amount,"1,488,601.89"
Total Investment Final Value,"3,536,772.17"
Total Investment Profit After Tax,"1,079,327.43"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"7,135.10"
Weighted Cost (should be ~0),0.29
Weighted Investment Profit,"679,398.40"
Weighted Calculation Converged,Yes
