Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),252
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,287328.03
Extraction Timestamp,20250727_191645
Monthly Income,"12,000.00"
Total Investment Amount,"1,598,892.29"
Total Investment Final Value,"3,581,534.10"
Total Investment Profit After Tax,"1,034,694.40"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"6,127.29"
Weighted Cost (should be ~0),-0.07
Weighted Investment Profit,"425,107.64"
Weighted Calculation Converged,Yes
