Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),180
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,380969.94
Extraction Timestamp,20250727_171023
Monthly Income,"12,000.00"
Total Investment Amount,"682,881.17"
Total Investment Final Value,"1,132,079.99"
Total Investment Profit After Tax,"221,577.54"
Effective Annual Return After Tax,2.96%
Weighted Monthly Payment (30 years),"7,933.21"
Weighted Cost (should be ~0),0.46
Weighted Investment Profit,"477,119.29"
Weighted Calculation Converged,Yes
