Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),144
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,390444.20
Extraction Timestamp,20250727_181928
Monthly Income,"12,000.00"
Total Investment Amount,"220,597.98"
Total Investment Final Value,"294,964.45"
Total Investment Profit After Tax,"35,031.66"
Effective Annual Return After Tax,2.11%
Weighted Monthly Payment (30 years),"9,015.49"
Weighted Cost (should be ~0),0.96
Weighted Investment Profit,"507,402.99"
Weighted Calculation Converged,Yes
