Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),288
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,598240.22
Extraction Timestamp,20250727_161031
Monthly Income,"12,000.00"
Total Investment Amount,"1,698,388.42"
Total Investment Final Value,"4,160,725.24"
Total Investment Profit After Tax,"1,310,920.74"
Effective Annual Return After Tax,3.33%
Weighted Monthly Payment (30 years),"7,533.79"
Weighted Cost (should be ~0),0.14
Weighted Investment Profit,"757,611.72"
Weighted Calculation Converged,Yes
