Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),240
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,305685.75
Extraction Timestamp,20250727_153122
Monthly Income,"12,000.00"
Total Investment Amount,"1,232,743.21"
Total Investment Final Value,"2,755,624.24"
Total Investment Profit After Tax,"791,503.61"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"7,238.62"
Weighted Cost (should be ~0),-0.09
Weighted Investment Profit,"647,256.70"
Weighted Calculation Converged,Yes
