Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),288
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,365591.25
Extraction Timestamp,20250727_182102
Monthly Income,"12,000.00"
Total Investment Amount,"1,931,037.40"
Total Investment Final Value,"4,907,671.10"
Total Investment Profit After Tax,"1,590,193.24"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"6,152.60"
Weighted Cost (should be ~0),-1.00
Weighted Investment Profit,"524,961.60"
Weighted Calculation Converged,Yes
