Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),168
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,387249.94
Extraction Timestamp,20250727_193858
Monthly Income,"12,000.00"
Total Investment Amount,"384,781.08"
Total Investment Final Value,"636,446.62"
Total Investment Profit After Tax,"123,749.88"
Effective Annual Return After Tax,3.16%
Weighted Monthly Payment (30 years),"8,977.10"
Weighted Cost (should be ~0),0.42
Weighted Investment Profit,"631,219.34"
Weighted Calculation Converged,Yes
