Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),276
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,523215.29
Extraction Timestamp,20250727_195852
Monthly Income,"12,000.00"
Total Investment Amount,"1,146,966.82"
Total Investment Final Value,"3,104,711.81"
Total Investment Profit After Tax,"1,047,477.52"
Effective Annual Return After Tax,3.88%
Weighted Monthly Payment (30 years),"8,894.41"
Weighted Cost (should be ~0),-0.52
Weighted Investment Profit,"1,165,032.66"
Weighted Calculation Converged,Yes
