Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),288
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,320348.34
Extraction Timestamp,20250727_153219
Monthly Income,"12,000.00"
Total Investment Amount,"1,851,371.38"
Total Investment Final Value,"4,840,806.82"
Total Investment Profit After Tax,"1,601,217.05"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"6,304.73"
Weighted Cost (should be ~0),-0.04
Weighted Investment Profit,"604,628.57"
Weighted Calculation Converged,Yes
