Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),360
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,551735.56
Extraction Timestamp,20250727_163326
Monthly Income,"12,000.00"
Total Investment Amount,"1,998,081.02"
Total Investment Final Value,"7,442,537.51"
Total Investment Profit After Tax,"3,066,867.32"
Effective Annual Return After Tax,3.97%
Weighted Monthly Payment (30 years),"7,718.86"
Weighted Cost (should be ~0),-0.18
Weighted Investment Profit,"1,321,918.79"
Weighted Calculation Converged,Yes
