Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),168
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,480822.03
Extraction Timestamp,20250727_234901
Monthly Income,"12,000.00"
Total Investment Amount,"243,354.84"
Total Investment Final Value,"392,804.23"
Total Investment Profit After Tax,"73,354.98"
Effective Annual Return After Tax,3.01%
Weighted Monthly Payment (30 years),"9,870.94"
Weighted Cost (should be ~0),-0.45
Weighted Investment Profit,"772,644.71"
Weighted Calculation Converged,Yes
