Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),156
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,310498.51
Extraction Timestamp,20250727_160317
Monthly Income,"12,000.00"
Total Investment Amount,"478,784.61"
Total Investment Final Value,"731,719.22"
Total Investment Profit After Tax,"122,533.87"
Effective Annual Return After Tax,2.86%
Weighted Monthly Payment (30 years),"7,918.92"
Weighted Cost (should be ~0),-0.88
Weighted Investment Profit,"393,214.51"
Weighted Calculation Converged,Yes
