Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),168
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,176237.99
Extraction Timestamp,20250727_154340
Monthly Income,"12,000.00"
Total Investment Amount,"667,755.77"
Total Investment Final Value,"1,142,151.08"
Total Investment Profit After Tax,"233,984.93"
Effective Annual Return After Tax,3.38%
Weighted Monthly Payment (30 years),"7,124.23"
Weighted Cost (should be ~0),0.29
Weighted Investment Profit,"348,244.52"
Weighted Calculation Converged,Yes
