Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),288
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,284754.08
Extraction Timestamp,20250727_162533
Monthly Income,"12,000.00"
Total Investment Amount,"1,886,965.64"
Total Investment Final Value,"4,953,190.68"
Total Investment Profit After Tax,"1,642,848.54"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"6,096.61"
Weighted Cost (should be ~0),0.76
Weighted Investment Profit,"569,035.12"
Weighted Calculation Converged,Yes
