Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),156
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,255289.28
Extraction Timestamp,20250727_195155
Monthly Income,"12,000.00"
Total Investment Amount,"303,552.39"
Total Investment Final Value,"528,155.20"
Total Investment Profit After Tax,"110,458.19"
Effective Annual Return After Tax,3.77%
Weighted Monthly Payment (30 years),"8,731.22"
Weighted Cost (should be ~0),-0.37
Weighted Investment Profit,"568,447.24"
Weighted Calculation Converged,Yes
