Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),324
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,854167.76
Extraction Timestamp,20250727_182809
Monthly Income,"12,000.00"
Total Investment Amount,"1,885,405.02"
Total Investment Final Value,"5,067,442.22"
Total Investment Profit After Tax,"1,726,740.34"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"8,392.70"
Weighted Cost (should be ~0),0.62
Weighted Investment Profit,"1,002,595.61"
Weighted Calculation Converged,Yes
