Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),348
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,999583.99
Extraction Timestamp,20250728_085509
Monthly Income,"12,000.00"
Total Investment Amount,"1,442,022.42"
Total Investment Final Value,"4,957,820.37"
Total Investment Profit After Tax,"1,964,480.92"
Effective Annual Return After Tax,3.84%
Weighted Monthly Payment (30 years),"10,134.60"
Weighted Cost (should be ~0),-0.19
Weighted Investment Profit,"1,733,977.39"
Weighted Calculation Converged,Yes
