Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),360
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,1179003.77
Extraction Timestamp,20250727_193014
Monthly Income,"12,000.00"
Total Investment Amount,"1,650,765.98"
Total Investment Final Value,"5,323,207.27"
Total Investment Profit After Tax,"2,049,431.84"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"10,262.55"
Weighted Cost (should be ~0),-0.34
Weighted Investment Profit,"1,669,233.68"
Weighted Calculation Converged,Yes
