Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),288
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,651374.33
Extraction Timestamp,20250727_155324
Monthly Income,"12,000.00"
Total Investment Amount,"1,236,330.65"
Total Investment Final Value,"3,354,429.21"
Total Investment Profit After Tax,"1,138,790.83"
Effective Annual Return After Tax,3.73%
Weighted Monthly Payment (30 years),"9,127.07"
Weighted Cost (should be ~0),-0.13
Weighted Investment Profit,"1,219,669.22"
Weighted Calculation Converged,Yes
