Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),288
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,725006.92
Extraction Timestamp,20250727_153411
Monthly Income,"12,000.00"
Total Investment Amount,"1,050,900.59"
Total Investment Final Value,"2,958,788.48"
Total Investment Profit After Tax,"1,028,926.33"
Effective Annual Return After Tax,3.87%
Weighted Monthly Payment (30 years),"9,888.75"
Weighted Cost (should be ~0),-0.75
Weighted Investment Profit,"1,405,098.65"
Weighted Calculation Converged,Yes
