Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),204
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,510156.16
Extraction Timestamp,20250728_090301
Monthly Income,"12,000.00"
Total Investment Amount,"531,007.23"
Total Investment Final Value,"1,045,145.86"
Total Investment Profit After Tax,"260,904.60"
Effective Annual Return After Tax,3.53%
Weighted Monthly Payment (30 years),"9,584.87"
Weighted Cost (should be ~0),-0.74
Weighted Investment Profit,"916,992.03"
Weighted Calculation Converged,Yes
