Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),144
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,180464.61
Extraction Timestamp,20250727_191005
Monthly Income,"12,000.00"
Total Investment Amount,"416,506.77"
Total Investment Final Value,"647,578.19"
Total Investment Profit After Tax,"111,790.12"
Effective Annual Return After Tax,3.24%
Weighted Monthly Payment (30 years),"7,517.32"
Weighted Cost (should be ~0),-0.04
Weighted Investment Profit,"311,493.19"
Weighted Calculation Converged,Yes
