Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),348
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,1003672.27
Extraction Timestamp,20250727_192750
Monthly Income,"12,000.00"
Total Investment Amount,"1,858,605.26"
Total Investment Final Value,"5,583,766.55"
Total Investment Profit After Tax,"2,057,510.83"
Effective Annual Return After Tax,3.40%
Weighted Monthly Payment (30 years),"9,195.01"
Weighted Cost (should be ~0),-0.22
Weighted Investment Profit,"1,317,394.52"
Weighted Calculation Converged,Yes
