Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),216
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,476032.41
Extraction Timestamp,20250727_182220
Monthly Income,"12,000.00"
Total Investment Amount,"852,054.95"
Total Investment Final Value,"1,663,455.31"
Total Investment Profit After Tax,"412,897.48"
Effective Annual Return After Tax,3.29%
Weighted Monthly Payment (30 years),"8,480.54"
Weighted Cost (should be ~0),-0.82
Weighted Investment Profit,"739,944.23"
Weighted Calculation Converged,Yes
