Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),276
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,479242.72
Extraction Timestamp,20250727_184130
Monthly Income,"12,000.00"
Total Investment Amount,"1,391,482.56"
Total Investment Final Value,"3,547,201.46"
Total Investment Profit After Tax,"1,147,902.96"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"7,968.92"
Weighted Cost (should be ~0),0.16
Weighted Investment Profit,"920,517.60"
Weighted Calculation Converged,Yes
