Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),276
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,459198.35
Extraction Timestamp,20250727_180417
Monthly Income,"12,000.00"
Total Investment Amount,"1,500,306.52"
Total Investment Final Value,"3,747,422.02"
Total Investment Profit After Tax,"1,194,371.07"
Effective Annual Return After Tax,3.55%
Weighted Monthly Payment (30 years),"7,551.23"
Weighted Cost (should be ~0),0.56
Weighted Investment Profit,"811,694.04"
Weighted Calculation Converged,Yes
