Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),312
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,802717.87
Extraction Timestamp,20250727_192756
Monthly Income,"12,000.00"
Total Investment Amount,"1,469,202.58"
Total Investment Final Value,"4,135,898.60"
Total Investment Profit After Tax,"1,449,725.30"
Effective Annual Return After Tax,3.56%
Weighted Monthly Payment (30 years),"9,190.55"
Weighted Cost (should be ~0),0.16
Weighted Investment Profit,"1,274,797.58"
Weighted Calculation Converged,Yes
