Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),156
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,337197.79
Extraction Timestamp,20250727_185611
Monthly Income,"12,000.00"
Total Investment Amount,"310,564.28"
Total Investment Final Value,"495,166.74"
Total Investment Profit After Tax,"90,007.32"
Effective Annual Return After Tax,3.16%
Weighted Monthly Payment (30 years),"8,856.41"
Weighted Cost (should be ~0),0.05
Weighted Investment Profit,"561,435.77"
Weighted Calculation Converged,Yes
