Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),360
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,395765.31
Extraction Timestamp,20250727_225756
Monthly Income,"12,000.00"
Total Investment Amount,"2,660,720.54"
Total Investment Final Value,"9,021,297.76"
Total Investment Profit After Tax,"3,558,479.72"
Effective Annual Return After Tax,3.67%
Weighted Monthly Payment (30 years),"5,652.11"
Weighted Cost (should be ~0),-0.98
Weighted Investment Profit,"659,278.47"
Weighted Calculation Converged,Yes
