Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),120
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,313010.62
Extraction Timestamp,20250728_002747
Monthly Income,"12,000.00"
Total Investment Amount,"104,275.51"
Total Investment Final Value,"121,962.18"
Total Investment Profit After Tax,"8,016.47"
Effective Annual Return After Tax,1.35%
Weighted Monthly Payment (30 years),"8,730.41"
Weighted Cost (should be ~0),-0.99
Weighted Investment Profit,"365,134.63"
Weighted Calculation Converged,Yes
