Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),240
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,346126.93
Extraction Timestamp,20250727_182010
Monthly Income,"12,000.00"
Total Investment Amount,"1,303,505.72"
Total Investment Final Value,"2,822,093.68"
Total Investment Profit After Tax,"786,908.90"
Effective Annual Return After Tax,3.43%
Weighted Monthly Payment (30 years),"7,053.14"
Weighted Cost (should be ~0),-0.86
Weighted Investment Profit,"576,493.42"
Weighted Calculation Converged,Yes
