Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),144
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,178953.59
Extraction Timestamp,20250727_185053
Monthly Income,"12,000.00"
Total Investment Amount,"432,088.59"
Total Investment Final Value,"668,748.30"
Total Investment Profit After Tax,"114,428.68"
Effective Annual Return After Tax,3.20%
Weighted Monthly Payment (30 years),"7,426.69"
Weighted Cost (should be ~0),0.46
Weighted Investment Profit,"295,911.87"
Weighted Calculation Converged,Yes
