Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),324
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,653570.84
Extraction Timestamp,20250727_223425
Monthly Income,"12,000.00"
Total Investment Amount,"1,432,706.68"
Total Investment Final Value,"4,749,753.04"
Total Investment Profit After Tax,"1,832,024.36"
Effective Annual Return After Tax,4.01%
Weighted Monthly Payment (30 years),"9,039.07"
Weighted Cost (should be ~0),-0.99
Weighted Investment Profit,"1,455,292.33"
Weighted Calculation Converged,Yes
