Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),132
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,190144.81
Extraction Timestamp,20250727_231028
Monthly Income,"12,000.00"
Total Investment Amount,"172,664.71"
Total Investment Final Value,"274,112.67"
Total Investment Profit After Tax,"48,962.35"
Effective Annual Return After Tax,3.71%
Weighted Monthly Payment (30 years),"8,439.48"
Weighted Cost (should be ~0),0.19
Weighted Investment Profit,"411,335.48"
Weighted Calculation Converged,Yes
