Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),348
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,736535.57
Extraction Timestamp,20250727_182939
Monthly Income,"12,000.00"
Total Investment Amount,"1,705,070.84"
Total Investment Final Value,"5,971,126.72"
Total Investment Profit After Tax,"2,384,841.88"
Effective Annual Return After Tax,3.90%
Weighted Monthly Payment (30 years),"8,793.91"
Weighted Cost (should be ~0),-0.83
Weighted Investment Profit,"1,470,928.33"
Weighted Calculation Converged,Yes
