Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),168
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,428830.54
Extraction Timestamp,20250727_183739
Monthly Income,"12,000.00"
Total Investment Amount,"497,763.79"
Total Investment Final Value,"762,387.62"
Total Investment Profit After Tax,"128,601.97"
Effective Annual Return After Tax,2.67%
Weighted Monthly Payment (30 years),"8,529.45"
Weighted Cost (should be ~0),0.27
Weighted Investment Profit,"518,236.48"
Weighted Calculation Converged,Yes
