Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),324
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,1106042.97
Extraction Timestamp,20250727_180912
Monthly Income,"12,000.00"
Total Investment Amount,"980,234.55"
Total Investment Final Value,"3,183,218.66"
Total Investment Profit After Tax,"1,217,336.53"
Effective Annual Return After Tax,3.93%
Weighted Monthly Payment (30 years),"11,416.07"
Weighted Cost (should be ~0),0.86
Weighted Investment Profit,"1,907,766.30"
Weighted Calculation Converged,Yes
