Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),276
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,516107.55
Extraction Timestamp,20250727_173640
Monthly Income,"12,000.00"
Total Investment Amount,"1,354,617.74"
Total Investment Final Value,"3,438,545.56"
Total Investment Profit After Tax,"1,109,359.82"
Effective Annual Return After Tax,3.62%
Weighted Monthly Payment (30 years),"8,184.70"
Weighted Cost (should be ~0),0.51
Weighted Investment Profit,"957,382.77"
Weighted Calculation Converged,Yes
