Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),108
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,132049.73
Extraction Timestamp,20250727_184842
Monthly Income,"12,000.00"
Total Investment Amount,"77,647.17"
Total Investment Final Value,"103,232.17"
Total Investment Profit After Tax,"11,980.04"
Effective Annual Return After Tax,2.76%
Weighted Monthly Payment (30 years),"7,837.03"
Weighted Cost (should be ~0),0.29
Weighted Investment Profit,"218,353.12"
Weighted Calculation Converged,Yes
