Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),288
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,522902.68
Extraction Timestamp,20250727_182620
Monthly Income,"12,000.00"
Total Investment Amount,"1,802,480.50"
Total Investment Final Value,"4,449,092.17"
Total Investment Profit After Tax,"1,409,938.91"
Effective Annual Return After Tax,3.35%
Weighted Monthly Payment (30 years),"6,993.60"
Weighted Cost (should be ~0),-0.48
Weighted Investment Profit,"653,519.03"
Weighted Calculation Converged,Yes
