Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),336
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,1035167.04
Extraction Timestamp,20250727_225820
Monthly Income,"12,000.00"
Total Investment Amount,"1,547,696.03"
Total Investment Final Value,"4,577,760.77"
Total Investment Profit After Tax,"1,666,765.02"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"9,907.75"
Weighted Cost (should be ~0),0.02
Weighted Investment Profit,"1,484,303.99"
Weighted Calculation Converged,Yes
