Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),156
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,156
Total Mortgage Interest,330405.50
Extraction Timestamp,20250729_033340
Monthly Income,"12,000.00"
Total Investment Amount,"281,589.35"
Total Investment Final Value,"537,725.61"
Total Investment Profit After Tax,"126,771.19"
Effective Annual Return After Tax,4.44%
Weighted Monthly Payment (30 years),"8,721.77"
Weighted Cost (should be ~0),-0.73
Weighted Investment Profit,"594,026.18"
Weighted Calculation Converged,Yes
