Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),144
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,222127.91
Extraction Timestamp,20250727_225456
Monthly Income,"12,000.00"
Total Investment Amount,"429,790.04"
Total Investment Final Value,"646,041.53"
Total Investment Profit After Tax,"104,160.83"
Effective Annual Return After Tax,2.98%
Weighted Monthly Payment (30 years),"7,521.01"
Weighted Cost (should be ~0),-0.31
Weighted Investment Profit,"298,209.66"
Weighted Calculation Converged,Yes
