Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),132
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,304726.44
Extraction Timestamp,20250727_175915
Monthly Income,"12,000.00"
Total Investment Amount,"127,227.11"
Total Investment Final Value,"170,099.53"
Total Investment Profit After Tax,"20,201.70"
Effective Annual Return After Tax,2.30%
Weighted Monthly Payment (30 years),"8,912.76"
Weighted Cost (should be ~0),0.41
Weighted Investment Profit,"456,773.30"
Weighted Calculation Converged,Yes
