Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),312
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,656505.22
Extraction Timestamp,20250727_225234
Monthly Income,"12,000.00"
Total Investment Amount,"1,678,032.07"
Total Investment Final Value,"4,735,850.71"
Total Investment Profit After Tax,"1,662,041.45"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"8,203.87"
Weighted Cost (should be ~0),-0.01
Weighted Investment Profit,"1,065,967.92"
Weighted Calculation Converged,Yes
