Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),288
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,299120.11
Extraction Timestamp,20250727_224002
Monthly Income,"12,000.00"
Total Investment Amount,"1,997,508.53"
Total Investment Final Value,"5,121,084.21"
Total Investment Profit After Tax,"1,669,985.38"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"5,757.98"
Weighted Cost (should be ~0),0.80
Weighted Investment Profit,"458,492.27"
Weighted Calculation Converged,Yes
