Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),324
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,667394.97
Extraction Timestamp,20250727_182812
Monthly Income,"12,000.00"
Total Investment Amount,"1,555,150.97"
Total Investment Final Value,"4,923,935.91"
Total Investment Profit After Tax,"1,854,948.60"
Effective Annual Return After Tax,3.84%
Weighted Monthly Payment (30 years),"8,742.41"
Weighted Cost (should be ~0),-0.91
Weighted Investment Profit,"1,332,848.13"
Weighted Calculation Converged,Yes
