Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),156
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,232535.93
Extraction Timestamp,20250727_164041
Monthly Income,"12,000.00"
Total Investment Amount,"496,603.13"
Total Investment Final Value,"796,285.00"
Total Investment Profit After Tax,"146,129.74"
Effective Annual Return After Tax,3.20%
Weighted Monthly Payment (30 years),"7,665.77"
Weighted Cost (should be ~0),-0.01
Weighted Investment Profit,"375,396.86"
Weighted Calculation Converged,Yes
