Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),216
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,303361.60
Extraction Timestamp,20250727_180035
Monthly Income,"12,000.00"
Total Investment Amount,"1,106,894.05"
Total Investment Final Value,"2,189,499.71"
Total Investment Profit After Tax,"551,443.47"
Effective Annual Return After Tax,3.36%
Weighted Monthly Payment (30 years),"7,007.54"
Weighted Cost (should be ~0),0.08
Weighted Investment Profit,"485,106.02"
Weighted Calculation Converged,Yes
