Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),348
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,1337717.90
Extraction Timestamp,20250727_234354
Monthly Income,"12,000.00"
Total Investment Amount,"949,433.00"
Total Investment Final Value,"3,436,209.92"
Total Investment Profit After Tax,"1,396,915.10"
Effective Annual Return After Tax,4.01%
Weighted Monthly Payment (30 years),"12,190.32"
Weighted Cost (should be ~0),-0.09
Weighted Investment Profit,"2,226,566.91"
Weighted Calculation Converged,Yes
