Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),264
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,514655.12
Extraction Timestamp,20250727_155121
Monthly Income,"12,000.00"
Total Investment Amount,"1,269,963.62"
Total Investment Final Value,"3,039,104.42"
Total Investment Profit After Tax,"933,161.15"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"8,213.74"
Weighted Cost (should be ~0),-0.48
Weighted Investment Profit,"898,035.90"
Weighted Calculation Converged,Yes
