Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),144
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,273114.61
Extraction Timestamp,20250727_175858
Monthly Income,"12,000.00"
Total Investment Amount,"358,612.33"
Total Investment Final Value,"529,288.89"
Total Investment Profit After Tax,"82,001.28"
Effective Annual Return After Tax,2.84%
Weighted Monthly Payment (30 years),"8,017.90"
Weighted Cost (should be ~0),-0.14
Weighted Investment Profit,"369,387.53"
Weighted Calculation Converged,Yes
