Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),312
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,619565.57
Extraction Timestamp,20250727_200154
Monthly Income,"12,000.00"
Total Investment Amount,"1,364,425.55"
Total Investment Final Value,"4,294,856.65"
Total Investment Profit After Tax,"1,605,929.58"
Effective Annual Return After Tax,3.98%
Weighted Monthly Payment (30 years),"9,002.87"
Weighted Cost (should be ~0),-0.07
Weighted Investment Profit,"1,379,574.38"
Weighted Calculation Converged,Yes
