Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),336
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,1218240.64
Extraction Timestamp,20250728_002331
Monthly Income,"12,000.00"
Total Investment Amount,"969,103.14"
Total Investment Final Value,"3,318,631.57"
Total Investment Profit After Tax,"1,308,982.71"
Effective Annual Return After Tax,3.97%
Weighted Monthly Payment (30 years),"11,795.83"
Weighted Cost (should be ~0),-0.16
Weighted Investment Profit,"2,062,896.71"
Weighted Calculation Converged,Yes
