Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),276
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,729614.32
Extraction Timestamp,20250727_184415
Monthly Income,"12,000.00"
Total Investment Amount,"1,430,270.46"
Total Investment Final Value,"3,242,695.12"
Total Investment Profit After Tax,"953,911.15"
Effective Annual Return After Tax,3.16%
Weighted Monthly Payment (30 years),"8,503.28"
Weighted Cost (should be ~0),-0.66
Weighted Investment Profit,"881,728.88"
Weighted Calculation Converged,Yes
