Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),168
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,509491.53
Extraction Timestamp,20250727_232211
Monthly Income,"12,000.00"
Total Investment Amount,"184,849.10"
Total Investment Final Value,"298,510.87"
Total Investment Profit After Tax,"55,853.33"
Effective Annual Return After Tax,3.01%
Weighted Monthly Payment (30 years),"10,217.33"
Weighted Cost (should be ~0),-0.44
Weighted Investment Profit,"831,150.47"
Weighted Calculation Converged,Yes
