Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),348
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,562234.12
Extraction Timestamp,20250727_224952
Monthly Income,"12,000.00"
Total Investment Amount,"2,453,261.31"
Total Investment Final Value,"7,647,162.02"
Total Investment Profit After Tax,"2,875,901.73"
Effective Annual Return After Tax,3.52%
Weighted Monthly Payment (30 years),"6,440.04"
Weighted Cost (should be ~0),0.84
Weighted Investment Profit,"722,739.53"
Weighted Calculation Converged,Yes
