Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),156
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,372221.82
Extraction Timestamp,20250728_111505
Monthly Income,"12,000.00"
Total Investment Amount,"372,350.41"
Total Investment Final Value,"557,888.12"
Total Investment Profit After Tax,"89,636.30"
Effective Annual Return After Tax,2.72%
Weighted Monthly Payment (30 years),"8,606.62"
Weighted Cost (should be ~0),-0.00
Weighted Investment Profit,"499,649.59"
Weighted Calculation Converged,Yes
