Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),168
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,484256.15
Extraction Timestamp,20250727_193702
Monthly Income,"12,000.00"
Total Investment Amount,"306,283.73"
Total Investment Final Value,"473,804.66"
Total Investment Profit After Tax,"81,663.00"
Effective Annual Return After Tax,2.73%
Weighted Monthly Payment (30 years),"9,576.71"
Weighted Cost (should be ~0),-0.08
Weighted Investment Profit,"709,716.19"
Weighted Calculation Converged,Yes
