Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),288
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,681855.69
Extraction Timestamp,20250728_100148
Monthly Income,"12,000.00"
Total Investment Amount,"1,569,842.98"
Total Investment Final Value,"3,822,897.40"
Total Investment Profit After Tax,"1,199,006.78"
Effective Annual Return After Tax,3.30%
Weighted Monthly Payment (30 years),"8,169.89"
Weighted Cost (should be ~0),0.94
Weighted Investment Profit,"886,157.96"
Weighted Calculation Converged,Yes
